address,lon,lat,name,city,district,town,encode
嘉定区依玛路410弄,121.25487086182629,31.359703636572069,香溢璟庭-1期,上海市,嘉定区,嘉定工业区,0210610005
嘉定区先农村,121.33149695064128,31.269909127764178,先农村,上海市,嘉定区,江桥镇,0210608022
嘉定区先锋村,121.22144248837515,31.310376044116368,先锋村,上海市,嘉定区,安亭镇,0210604007
嘉定区六里中心路128号,121.22473504756086,31.353847462713284,六里新家园,上海市,嘉定区,菊园新区,0210611001
嘉定区六里中心路128弄,121.2252068376147,31.353327000605615,六里亭,上海市,嘉定区,菊园新区,0210611002
嘉定区兰塘村,121.15507406034806,31.30752080836177,曹新花园,上海市,嘉定区,安亭镇,0210604008
嘉定区兰棠佳苑,121.15472857204891,31.316637156439567,兰棠佳苑,上海市,嘉定区,安亭镇,0210604009
嘉定区共和街114弄,121.31371220832418,31.300682480465995,德华三村,上海市,嘉定区,南翔镇,0210605010
嘉定区共和街154号,121.31294101304387,31.30186113929208,德华三村,上海市,嘉定区,南翔镇,0210605010
嘉定区兴庆路1327号,121.18654295999029,31.440720878667354,孙浜,上海市,嘉定区,徐行镇,0210602005
嘉定区兴庆路1551号,121.18404522151981,31.439609215704907,孙浜,上海市,嘉定区,徐行镇,0210602005
嘉定区兴荣路811号,121.20459979904637,31.43565824868699,嘉定工业区畅汇园区(兴荣路),上海市,嘉定区,徐行镇,0210602006
嘉定区兴邦路1111号,121.19939735251588,31.424671681514668,京东上海亚洲一号基地,上海市,嘉定区,徐行镇,0210602007
嘉定区兴邦路1166号,121.20570426567088,31.428505873545207,嘉定工业区畅汇园区(兴邦路),上海市,嘉定区,徐行镇,0210602008
嘉定区兴顺路555号,121.19894990654136,31.450632136632213,迅达电梯有限公司,上海市,嘉定区,徐行镇,0210602009
嘉定区凌志路100弄,121.3077495258406,31.280591695001247,杭琦创业园,上海市,嘉定区,江桥镇,0210608023
嘉定区前曹公路1158号,121.31084284086421,31.460814010371327,周家宅,上海市,嘉定区,华亭镇,0210612001
嘉定区前曹公路699号,121.31111017658397,31.45197424325767,上海曹竞五金厂,上海市,嘉定区,徐行镇,0210602010
嘉定区前曹公路9号,121.31412767462254,31.43899233830017,吕家宅,上海市,嘉定区,徐行镇,0210602011
嘉定区前曹路88号,121.31034284401736,31.46579118259449,叶家宅,上海市,嘉定区,徐行镇,0210602012
嘉定区前曹路88弄,121.31034284401736,31.46579118259449,叶家宅,上海市,嘉定区,徐行镇,0210602012
嘉定区劳动村,121.32933086656506,31.45040063340529,劳动村,上海市,嘉定区,徐行镇,0210602013
嘉定区劳动街281号,121.21651645045009,31.26896533899355,上海美达菱文化创意园,上海市,嘉定区,安亭镇,0210604010
嘉定区劳动街28号,121.22085328979115,31.271511177920574,康家公寓,上海市,嘉定区,安亭镇,0210604011
嘉定区劳动街92号,121.2206629388536,31.271210554477116,康家公寓,上海市,嘉定区,安亭镇,0210604011
嘉定区劳动路168弄,121.33450304019988,31.44540145522717,上海嘉昊仓储有限公司,上海市,嘉定区,徐行镇,0210602014
嘉定区劳动路412号,121.33039922130809,31.448109059156374,艾德玛(上海)贸易有限公司,上海市,嘉定区,徐行镇,0210602015
嘉定区劳动路469号,121.33044512471965,31.44766213589507,艾德玛(上海)贸易有限公司,上海市,嘉定区,徐行镇,0210602015
嘉定区劳动路658号,121.32943327339319,31.450799487074865,劳动村,上海市,嘉定区,徐行镇,0210602013
嘉定区劳动路658弄,121.33039922130809,31.448109059156374,艾德玛(上海)贸易有限公司,上海市,嘉定区,徐行镇,0210602015
嘉定区包桥村,121.30248671317985,31.344397357471317,包桥小区,上海市,嘉定区,马陆镇,0210607011
嘉定区北和公路1650号,121.18609344791311,31.430564684513749,璨阳工业园,上海市,嘉定区,徐行镇,0210602016
嘉定区北大街108弄,121.2555289604429,31.392654510667474,北大街108弄小区,上海市,嘉定区,嘉定镇街道,0210603002
嘉定区北大街280弄,121.2532825678541,31.39699383151904,北大街280弄小区,上海市,嘉定区,嘉定镇街道,0210603003
嘉定区北新村,121.27051377431596,31.47483166377855,北新村,上海市,嘉定区,华亭镇,0210612002
嘉定区北栅桥路199号,121.36545379722395,31.264015288165614,金鼎香樟苑,上海市,嘉定区,真新街道,0210601025
嘉定区北管村,121.32978621762809,31.341296661656533,思达小区,上海市,嘉定区,马陆镇,0210607012
嘉定区北陈路320号,121.33054995697266,31.340002303618406,思达小区,上海市,嘉定区,马陆镇,0210607012
嘉定区匡巷路900弄,121.33277011904058,31.27152375531768,先农村,上海市,嘉定区,江桥镇,0210608022
嘉定区半图村,121.34137606548726,31.324942648826153,南翔东开发区,上海市,嘉定区,南翔镇,0210605011
嘉定区华亭村,121.29160284362097,31.462567786406646,华亭村,上海市,嘉定区,华亭镇,0210612003
嘉定区华亭镇唐行石村,121.24806269419674,31.467475025845894,上海联妮制衣厂,上海市,嘉定区,华亭镇,0210612004
嘉定区华亭镇塔桥村,121.24997913917173,31.449173872298837,塔桥村,上海市,嘉定区,华亭镇,0210612005
嘉定区华亭镇毛桥村,121.25808365148274,31.47901778397183,毛桥村,上海市,嘉定区,华亭镇,0210612006
